open,close,low,high,volume
1.072835,1.072935,1.072785,1.072945,0
1.072925,1.073165,1.072915,1.073215,0
1.073145,1.073025,1.073015,1.073285,0
1.073035,1.072905,1.072905,1.073045,0
1.072905,1.072655,1.072655,1.072915,0
1.072655,1.073015,1.072655,1.073045,0
1.073005,1.072815,1.072795,1.073095,0
1.072785,1.072675,1.072625,1.072805,0
1.072675,1.072745,1.072675,1.072765,0
1.072735,1.072595,1.072585,1.072795,0
1.072595,1.072795,1.072595,1.072805,0
1.072795,1.072795,1.072725,1.072895,0
1.072775,1.072915,1.072765,1.072915,0
1.072915,1.072855,1.072795,1.072935,0
1.072855,1.072915,1.072815,1.072945,0
1.072915,1.072835,1.072745,1.072915,0
1.072835,1.072805,1.072785,1.072915,0
1.072805,1.072795,1.072795,1.072945,0
1.072765,1.072635,1.072625,1.072855,0
1.072635,1.072325,1.072305,1.072635,0
1.072335,1.072385,1.072305,1.072465,0
1.072385,1.072305,1.072235,1.072475,0
1.072345,1.072435,1.072315,1.072525,0
1.072475,1.072275,1.072235,1.072535,0
1.072275,1.072395,1.072225,1.072455,0
1.072455,1.072415,1.072335,1.072505,0
1.072405,1.072365,1.072285,1.072435,0
1.072345,1.072535,1.072345,1.072585,0
1.072545,1.072665,1.072515,1.072705,0
1.072665,1.072785,1.072665,1.072835,0
1.072785,1.072935,1.072775,1.072935,0
1.072935,1.072995,1.072925,1.073095,0
1.073005,1.073025,1.072985,1.073105,0
1.073035,1.073065,1.072955,1.073105,0
1.073055,1.073105,1.072945,1.073145,0
1.073045,1.072955,1.072885,1.073065,0
1.072945,1.072755,1.072745,1.072945,0
1.072755,1.072695,1.072695,1.072815,0
1.072705,1.072605,1.072585,1.072735,0
1.072605,1.072855,1.072605,1.072865,0
1.072845,1.072785,1.072775,1.072895,0
1.072785,1.072295,1.072295,1.072795,0
1.072295,1.072265,1.072265,1.072445,0
1.072265,1.072255,1.072075,1.072265,0
1.072255,1.072085,1.072065,1.072285,0
1.072075,1.071955,1.071955,1.072195,0
1.071955,1.071925,1.071885,1.072065,0
1.071935,1.072015,1.071875,1.072035,0
1.072005,1.072045,1.072005,1.072205,0
1.072035,1.072385,1.072015,1.072385,0
1.072395,1.072455,1.072295,1.072475,0
1.072455,1.072305,1.072285,1.072475,0
1.072305,1.072485,1.072305,1.072505,0
1.072495,1.072585,1.072465,1.072675,0
1.072585,1.072655,1.072555,1.072655,0
1.072665,1.072655,1.072595,1.072795,0
1.072675,1.072495,1.072405,1.072685,0
1.072515,1.072675,1.072515,1.072715,0
1.072675,1.072555,1.072555,1.072725,0
1.072555,1.072545,1.072515,1.072635,0
1.072525,1.072665,1.072485,1.072685,0
1.072675,1.072835,1.072655,1.072855,0
1.072835,1.072785,1.072775,1.072895,0
1.072785,1.072725,1.072635,1.072795,0
1.072705,1.072535,1.072535,1.072755,0
1.072535,1.072685,1.072515,1.072705,0
1.072685,1.072855,1.072645,1.072855,0
1.072835,1.072695,1.072645,1.072835,0
1.072685,1.072855,1.072685,1.072945,0
1.072855,1.072925,1.072845,1.072985,0
1.072895,1.073035,1.072825,1.073075,0
1.073045,1.073135,1.073025,1.073245,0
1.073125,1.073035,1.073035,1.073145,0
1.073035,1.073405,1.073035,1.073415,0
1.073405,1.073445,1.073375,1.073505,0
1.073445,1.073565,1.073445,1.073645,0
1.073565,1.073575,1.073565,1.073695,0
1.073595,1.073435,1.073435,1.073645,0
1.073425,1.073515,1.073415,1.073575,0
1.073515,1.073445,1.073425,1.073555,0
1.073465,1.073515,1.073445,1.073525,0
1.073515,1.073585,1.073495,1.073605,0
1.073575,1.073435,1.073405,1.073595,0
1.073425,1.073385,1.073295,1.073545,0
1.073365,1.073295,1.073245,1.073395,0
1.073295,1.073395,1.073255,1.073405,0
1.073395,1.073445,1.073315,1.073445,0
1.073445,1.073315,1.073285,1.073525,0
1.073325,1.073695,1.073325,1.073745,0
